text,label
parcel stuck customs pay release fee card well deliver right away it’s via international courier release details payment,1
hey im calling apartment listed rent still available would great tomorrow 3 work,0
transfer balance safe account—your bank account compromised,1
i’m voter registration services confirm citizenship info stay active,1
hey mom free dinner tomorrow wonderful see 6,0
there’s money waiting cash rebate submit account info receive,1
hello amy bakery left credit card,0
theres problem medical insurance update details avoid cancellation blue global health,1
final warning domain expire site go offline unless pay today security reasons prevent naming loud,1
congratulations you’ve selected cash prize need bank details deposit funds,1
you’re owed class action settlement—just send us bank info,1
hey sarah want split pizza dinner pepperoni mushrooms,0
good afternoon it’s aiden stem robotics camp still interested volunteering summer,0
hi it’s taylor music school guitar lesson scheduled saturday noon shall keep time,0
hey kevin want coffee i’m making run café sure flavor plain,0
urgent apple pay frozen log confirm card details using secure link,1
shipping company there’s fee due delivery pay avoid return,1
unpaid toll fee pay avoid penalty—credit card accepted,1
good morning university library left flash drive front desk,0
hi dentist’s office emily wanted confirm appointment next monday 3 pm,0
hello cousin got message birthday party next week need bring anything absolutely got,0
electricity disconnected unless make payment,1
you’ve preapproved huge credit card give info activate 10000 confirm details you’re set,1
hello chosen onceinalifetime investment it’s digital assets need routing number get started,1
hi emma oakridge pet clinic calling confirm bella’s appointment saturday pleasure see,0
linda city hall reminding bring id passport appointment,0
i’m social security office problem ssn benefits stop ssn linked suspicious activity please call number give details,1
congratulations you’ve free cruise bahamas need credit card cover taxes,1
hi calling emily found set keys blue rabbit keychain mailbox—thought might,0
hello it’s sharon healthy eats meal plan ready delivery 2 pm someone home,0
hello i’m local animal shelter application adopt bella approved,0
hi pam happy trails riding lesson confirmed saturday 11,0
hello john bank’s security department we’ve noticed suspicious activity account could please confirm account number verify identity bank security cant mention name verify account number,1
hey it’s alex still movie night 7 works i’ll get popcorn,0
local library overdue fines pay via card avoid collection,1
good morning it’s dr singh’s office calling received test results everything looks normal unless concerns otherwise see next annual,0
package undeliverable pay customs get,1
legal assistance low fee pay representation,1
hi missed court date pay fine today avoid arrest,1
college admissions office application missing information—verify identity complete urgent updates phone verification required,1
instagram account deleted due reported violations appeal log new policy click link save account,1
hi it’s angie plant place still interested fiddle leaf fig tree got new shipment,0
urgent apple id alert account locked share apple id password resolve,1
job agency we’ve found position need bank account set first payment,1
hello dog walking session scheduled 10 tomorrow,0
hello krista animal rescue wanted see still wanted foster pepper puppy we’re open 4 pm today anytime works,0
friend nominated 1000 prize send bank details accept,1
apple support someone tried access icloud what’s apple id password it’s fastest way protect data,1
good afternoon john bright cleaners order ready pick,0
home warranty expire renew giving payment information,1
hey it’s jack chess club want meet game afternoon around four,0
it’s ben library left notebook morning,0
congratulations qualify home loan need income details process work several info routes best one,1
you’re charged extra late rent pay via link avoid eviction,1
music streaming sub expire confirm payment info,1
friend mentioned reference grant process pay 50 fee,1
hacker access webcam pay us private videos shared,1
hello ron sunrise pharmacy confirming prescription ready pickup 2 pm,0
you’ve failed pay parking ticket confirm car’s plate pay avoid late fees perhaps recent please confirm details,1
phone number used scam prove identity sending id photos text number,1
good afternoon ryan farmers’ market left wallet stand today course we’ll keep safe,0
grandson jail needs 2000 bail released send money,1
eligible energy rebate please provide banking info process refund,1
hi theater box office tickets held name call,0
good morning it’s megan allergist’s office remember fast 8 hours appointment tomorrow see tomorrow,0
congratulations tax refund pending please confirm direct deposit info faster method need details immediately,1
im bank need pin lift service freeze,1
good afternoon lee bakery there’s slight change cake order—okay switch filling thank understanding,0
selected grant 10000 based random selection pay small fee process,1
good morning pam cafe found sunglasses would like pick,0
hi apartment manager maintenance team inspecting heating systems tomorrow,0
you’re eligible governmentbacked covid relief fund provide banking details deposit money,1
hello sonia i’m roger fasttrack couriers package available delivery,0
hi grace family dentistry confirming cleaning appointment next week,0
we’ve selected free account monitoring confirm details fraud identity theft more—you need quick protection,1
donna salon we’re confirming hair appointment saturday noon,0
hi maya city hall want remind jury duty next monday,0
apple store order cancelled due payment failure confirm credit info reorder,1
we’re updating health insurance file please confirm date birth policy number,1
hi jessica dental clinic confirming appointment tomorrow 3 pm able make,0
you’ve qualified special health insurance plan enroll need social security number deposit it’s government plan outside work policy,1
greetings i’m calling vehicle’s extended warranty it’s expire help renew provide card number renewal processed warranty safe,1
hi talk natalie simon smart movers we’re confirming move 18th,0
hi emily bakery special order cake ready pickup tomorrow noon,0
hello eric pine halls assisted living we’re calling upcoming visit mrs walker,0
there’s shipment held customs name release pay customs fee,1
hello candace phil music masters ordered violin strings arrived,0
hi john melissa anna’s sister asked pass along message dinner tonight’s moved 7,0
hi marcus laundry land dry cleaning ready pickup,0
good afternoon it’s melanie vet’s office cat luna recovered dental cleaning ready go home,0
hi calling university travel office travel dates conference final,0
hello pharmacy mrs patel medication ready pickup,0
hello it’s molly cup bean café found wallet table morning card,0
hello brenda willow veterinary bailey’s medication refill ready would prefer curbside pickup come inside,0
investment account needs urgent maintenance log link,1
hello maggie city center grocery wanted let know sale apples like,0
hello urgent message irs warrant arrest due unpaid taxes resolve paying via gift cards,1
hello we’re calling computer weve detected virus need remote access fix right away we’re partnered microsoft ensure safety,1
you’re selected government grant application required simply pay small fee release funds,1
google account deactivated unless confirm details,1
subscription antivirus software renew 199 cancel provide card details,1
susan mobile carrier account’s risk due system upgrade confirm account number don’t interrupt service thank please confirm password records,1
hi there’s technical glitch netflix account need login fix thank we’ll restore streaming,1
hi melanie rachel wanted check you’re still interested yoga class weekend 10 saturday rec center,0
there’s problem phone subscription confirm account payment info rectify,1
hi reminding bring insurance documents appointment tomorrow,0
online banking suspended verify security questions restore access,1
amazon delivery package stuck reschedule provide billing information,1
tech support router needs resetting what’s admin password it’s temporary measure help,1
hi edward ivy realty i’m confirming viewing apartment 10 saturday,0
name eric i’m student stranded abroad—your help save need emergency funds urgently contact shared friend trusts,1
hi jason fifth street florists flower order ready delivery yes driver left,0
hi susan happy paws dog’s grooming finished he’s ready go home,0
hi im calling rainbow bookshop special order arrived would like us hold,0
hey chloe pet supply mart special food order baxter ready pickup,0
hello megan calling local library reminding books due back friday,0
noticed suspicious charges foreign country card please tell us pin prevent withdrawals verify identity,1
hi allison market street coffee sophia order ready 10 minutes pickup,0
hi mrs lee it’s jordan school office letting know pta meeting rescheduled thursday 6 pm library,0
instagram account disabled violating terms click link appeal risk loss followers automated process immediate action required save account,1
hi emily claire greenfield elementary wanted ask you’d interested volunteering school fair saturday thank we’ll send details email,0
hello im event coordinator saturday’s charity run may confirm volunteer spot,0
hi community outreach—just confirming you’re attending saturday’s cleanup event 9 community center,0
hi mr johnson it’s laura tax office document submission successful let know need anything else,0
hello fiona blood drive committee we’re looking volunteers next saturday need help 9–12 12–3 whichever fits schedule,0
hi i’m calling apartment listing yes please saturday afternoon,0
booked recent flight need payment info confirm reservation,1
hello marcus summit gym membership renewal processed successfully,0
hey reminding dinner plans tonight 7,0
employer reported payroll issue please confirm direct deposit information avoid missed payment there’s update required new payroll processing,1
carlos downtown dry cleaners order ready pickup we’ll ready front desk,0
congratulations you’re lucky shopper need card info validation,1
hey sofia hr could fill new onboarding forms online thanks quick paperwork,0
hello jon city golf course we’re confirming tee time 1030 saturday morning,0
i’m census bureau provide household info ssn records thank you’re counted,1
hello amazon security spotted 900 charge another state account please verify login details cancel charge thanks we’ll handle,1
computer’s firewall expired renew via link protect data,1
hi it’s library book put hold available pickup,0
internet provider need upgrade router info,1
pet’s microchip needs verification fees paid today,1
hi noticed health insurance policy lapsing pay premium avoid cancellation,1
hi mr lee recycling program week’s pickup day later due holiday,0
recurring subscription payment failed share card details avoid cancellation,1
hey serena conference confirming workshop starts 11am room 4,0
hello united parcel service mrs lee package deliver requiring signature home tomorrow 9 12,0
hello google account services account deleted soon provide backup email password prevent loss system autogenerates notices please act avoid losing emails,1
bank account frozen suspicious activity tell details unfreeze details can’t shared due privacy policy act quickly,1
hello i’m fedex package stuck customs pay fee release likely verify sure,1
attention subscription ending please share payment details renew avoid interruption,1
amazon support there’s suspicious purchase account login details verify,1
hey it’s lila want bring snacks tomorrow’s meeting problem see,0
found problem health insurance coverage avoid loss benefits verify policy number dob we’ll process update,1
housing department rent overdue pay card avoid late fees,1
good afternoon tanya central veterinary clinic luna’s lab results back look great call us questions,0
good afternoon carla pet groomer confirming appointment max bath trim thursday 1,0
business suspended tax irregularities provide business ein bank details resolve,1
hello it’s ellen city travel we’re confirming shuttle pickup 7am sunday,0
detected unauthorized access account security confirm birthday address,1
us treasury audit pending account timesensitive settle face penalties,1
hi i’m swim club joining tomorrow’s practice,0
appliance warranty expiring confirm purchase details card info renew,1
good morning helen post office package needs signature,0
hi it’s trevor river realty wanted let know received lease documents,0
could lose health coverage unless update details,1
hello tony appliance repair shop washing machine ready pickup,0
congratulations package waiting customs release pay 75 holding fee it’s international sender please pay receive details,1
urgent overcharged cable provider refund processed confirm account details,1
investment opportunity double money sending initial deposit give payment info start high returns limited time don’t miss,1
we’re offering insurance refunds due overcharges fill online form policy bank details receive refund,1
hello you’ve selected receive government grant 10000 need banking details processing number selected random part relief program,1
hi carol it’s mike next door noticed package delivered mistake bring you’re home,0
good afternoon you’ve free vacation hawaii need address credit card reserve spot absolutely sweepstakes often select random phone numbers,1
we’re hospital billing department recent bill declined—pay balance avoid collection,1
you’ve selected health insurance rebate send information rebate,1
hey it’s karen still selling bicycle come see tomorrow 5 pm,0
hello it’s dryden clinic noticed youre due flu shot would like schedule appointment,0
hey quick question – still bringing dessert dinner tonight,0
hello it’s jake marina boat slip reservation ready next weekend,0
congratulations you’ve free cruise trip two pay small port fee confirm,1
hello steve it’s mike watch left car game last night,0
hi microsoft support detected virus computer need download tool remove system logs showed number alert triggered please hurry files might risk,1
online seminar confirmed complete registration payment info registration processed,1
payroll department—payroll can’t process unless update info via link,1
someone tried access online wallet verify credentials immediately verify provide details,1
good morning nathan sunny movers we’re confirming movein date next week,0
hello ms patel it’s peter anderson law documents ready review works perfectly see,0
we’ve suspended social account reinstate verify email password responding call currently phone faster response,1
early investor new cryptocurrency send funds get started,1
hello anna pharmacy letting know prescription refill ready pickup sounds good close 8 see,0
i’m calling charity children medical needs donate credit card you’ll get receipt,1
we’re conducting covid awareness campaign need health insurance info survey,1
hello emily sara dance studio confirming lesson thursday 4pm,0
online lottery draw – ticket pay taxes front claim prize payment must full payout,1
account locked due security reasons primary bank account need verification unlock,1
instagram security account deleted policy violations still verify logging link,1
refund pending electric company provide bank info receive probably overcharge without details can’t release funds,1
good morning anna prescription ready pickup willow pharmacy,0
hello daughter’s school nurse maya’s feeling better ready come home pick front office,0
hello you’ve reached matt electricians plus repair scheduled friday 10 i’m set,0
good afternoon im calling central bank security weve detected unusual activity account verify account number us appears multiple unauthorized transactions overseas secure funds need account number last transaction,1
due increased fraud confirm account password account reactivation security check phone safety,1
facebook account violation detected verify password avoid locked could spam folder lets fix,1
hi it’s terry car dealership test drive new model set 3 pm saturday still work great see,0
hi mrs long tyler tech solutions computer ready pickup yes files secure everything working smoothly,0
instagram account deleted copyright violations prevent providing login credentials privacy can’t say act lose account,1
dear friend needs urgent help overseas please wire 1500 account save asked us reveal name privacy,1
good afternoon mr park linda city office event permit approved,0
there’s offer refinance mortgage lower rate provide ssn verification,1
hi rachel river valley pizza i’m confirming order delivery 7 pm tonight course i’ll update order,0
information package held customs pay release fee receive,1
good afternoon still parentteacher meeting tonight great see,0
good morning i’m calling language center we’re evaluating class schedules next semester—do preferred day thank we’ll best accommodate choice,0
see you’re eligible government grant process i’ll need processing fee upfront,1
hi dennis uptown pharmacy prescription ready pickup,0
hi elite cleaners could deliver clothes evening,0
you’ve randomly selected government grant process please send 120 admin fee western union admin fee covers processing paid you’ll funds account within 24 hours,1
refund waiting need bank details,1
hey checking plans brunch sunday morning,0
hello it’s clara sunview school we’ve found son’s jacket wanted let know,0
noticed attempted logins amazon account please provide login credentials secure overseas confirm email password,1
hi simon urban coop noticed left shopping bag behind today,0
i’m calling alumni association donation drive school records give card info donation,1
congratulations microsoft support we’ve detected virus laptop please download program help remove absolutely virus hidden downloading software way fix damages files,1
customs package seized pay 30 release give payment clears,1
hello mark river café confirming reservation sunday brunch,0
hey jake it’s ethan 6b accidentally got mail thanks appreciate,0
dmv alert—new id required provide old id number ssn current address application accepted,1
hi amy valley travel agency itinerary’s updated sent via email,0
hello alex janet water solutions scheduled plumber check pipes tomorrow 9am,0
i’m national lottery number matched pay refundable processing fee receive prize unfortunately law requires prepayment,1
city tax office overdue tax bill pay legal action taken calls precede billing due urgency,1
quick friend stranded abroad needs money asked us keep discreet avoid stress,1
hello linda bank’s security department we’ve noticed unusual activity account could please confirm card number verification safety can’t disclose details confirm identity please provide card number expiry date,1
hi mr ramirez calling lakeshore pharmacy friendly reminder refill due week,0
tech support we’ve issues router factory reset security—need access,1
hey remember pick dry cleaning maybe grab milk,0
hi i’m calling oakdale pharmacy prescription refill ready we’re open 8 pm,0
hello aaron apartment complex need updated pet information form appreciate,0
hi i’m calling soothing paws groomers max’s owner confirming grooming appointment 2 pm friday,0
hey i’m grocery store—need anything i’m,0
good afternoon ms doyle i’m jake civic center’s art program would like renew annual membership,0
i’m calling medicare coverage lapse it’s computer error confirm medicare id correct,1
hi regina dog grooming salon max ready pickup,0
there’s arrest warrant another state avoid extradition paying bail fee name mistakenly added pay today we’ll clear,1
you’re eligible student loan forgiveness i’ll need loan number login process application limitedtime offer provide details miss,1
new insurance plan final step enroll confirm address ssn last claim date enrollment finalized,1
hi it’s kevin used bookstore reserved copy “dune” front desk see soon,0
hello stan davis auto finished oil change vehicle everything else looked good car’s ready pickup anytime,0
hi city clinic lab results ready would like us email call discuss,0
records show virus router 100 secure,1
good morning jake miller’s hardware order paint ready pickup you’re welcome see later,0
hello mike public library reserved book available pickup you’re welcome we’ll hold week,0
streaming account qualifies exclusive offer confirm card activate partner many activate promo choice,1
good evening rick paws claws pet store special order cat food arrived,0
hello we’d like remind scheduled interview wednesday 10,0
apple store apple id locked due suspicious activity unlock please confirm apple id password,1
hi office petfriendly great i’ll bring small dog appointment tomorrow,0
hi dave running club we’re meeting park entrance 7 saturday,0
there’s suspicious login online shopping account give email find,1
retirement account qualifies bonus claim provide banking information,1
pharmacy prescription ready renewal might mistake confirm details,1
you’re danger legal action unpaid taxes pay bitcoin,1
good afternoon jean painting class would still like keep spot saturday great we’ll see 11 saturday,0
hi ms steele alicia saferides car arrive within next ten minutes,0
insurance provider policy’s risk unless update payment information,1
hi mom going grandma’s sunday give love say i’ll call tomorrow,0
hello pat eastside tutors noticed child made great progress week,0
hi i’m neighborhood association president we’re holding meeting saturday 4 pm upcoming community projects main clubhouse,0
hi it’s mary escrow send signed documents moment,0
unclaimed inheritance send details receive funds,1
hello it’s cassie willow elementary school ending early today due inclement weather please arrange pickup 1pm,0
hello etsy account risk share password secure shop,1
netflix subscription expiring renew providing payment credentials immediately,1
pet insurance policy rates decreased update payment info receive new rates available phone,1
you’ve reported cyber crimes settle avoid arrest,1
hello sam pool supplies need assistance scheduling pool opening service,0
hi julie community bank we’re updating contact information could confirm current address perfect thank,0
hey anna it’s rachel want carpool meeting tomorrow i’ll pick 815,0
hello eye clinic contact lenses ready collect,0
online purchase flagged fraud confirm details proceed security confirm card number,1
good afternoon bike shop new seat installed bike ready,0
hello preapproved loan low interest provide ssn details proceed,1
you’ve free trip please send passport details claim tickets,1
antivirus subscription expired it’s automatic pay renewal fee,1
hello jack’s pizza i’d like place order pickup please,0
dog’s microchip registration fees overdue call avoid deactivation pay keep registration active,1
hi laura calling city pets grooming appointment max scheduled saturday 10 looking forward seeing max,0
health insurance expiring even upgrade providing info today,1
package waiting couldn’t deliver please verify address payment redelivery sender marked urgent let’s confirm details release,1
hi dr singh’s office needed reschedule appointment would next tuesday work,0
you’ve concert tickets pay delivery charges claim home delivery,1
call subscription renewal please confirm payment method avoid autocancellation details show confirmation,1
dear customer data plan expire today recharge using card details avoid losing service system error let’s fix,1
hello jake green truck movers we’d like confirm moving date 20th verify address,0
hi mel local shelter received volunteer application—thank,0
city charging new annual fee pay avoid fines,1
account pending suspicious charges provide bank card details immediate reversal,1
hi mrs patel calling confirm catering order saturday pleasure see,0
you’ve offered preapproved credit act higher limit need ssn,1
due unauthorized purchases need reset bank account security confirm info,1
urgent update needed antivirus software help remotely one linked email give remote access,1
insurance claim denied unless pay reprocessing fee,1
hi grace local shelter donation bags requested ready pickup,0
legal charges social security number pay avoid lawsuit,1
you’ve shortlisted government survey 100 reward need ssn enroll,1
hello bryan downtown deli left credit card us earlier we’ll register,0
you’re offered free subscription magazine provide billing info confirm,1
i’m calling social security office ssn compromised confirm ssn date birth security hackers using ssn illegal activity verify info freeze number,1
we’re updating rewards program please verify account details keep points shopping rewards worldwide,1
hi it’s sam bike store part ordered stock,0
hey kate it’s dentist office reminding cleaning wednesday 9am,0
good morning i’m calling city hall request parking permit permit ready pickup,0
hello emily found wallet coffee shop morning,0
hi insurance company there’s error last claim provide ssn account login appeal system makes mistakes—act fast,1
good afternoon amy riverwood pet clinic buddy’s annual checkup due would like schedule appointment friday’s open see,0
hi you’ve selected government grant money need bank info transfer funds today yes routing number—please,1
student grant available secure 60 application fee onetime offer,1
hi prescription glasses ready pick optical shop,0
hi kathie bank customer service noticed change address request—just confirming made change,0
hi power temporarily shut street repairs tomorrow 10 noon,0
online banking risk we’ll need user id password reset security,1
grand prize winner claim provide banking info deposit sending mail takes weeks bank info instant,1
hello child’s soccer coach practice canceled today due rain,0
good news phone contract renewed lower rate confirm payment info switch today offer today,1
hi sarah mike apartment management office wanted confirm youre available maintenance visit tomorrow hell 10 noon anything changes well give headsup,0
good morning may speak mia jeff pinecrest school wanted inform afterschool pickup moved east parking lot today,0
good evening i’m hoa wanted ask youll join neighborhood meeting next week,0
hello i’m calling school bus company regarding change dropoff location child it’s 2 blocks south hamilton avenue,0
you’ve free fuel year claim prize paying small processing fee winners real—just cover 30 fee,1
you’ve lottery transfer processing fee receive money entered automatically made purchase that’s confidential,1
hello hardware store special order stock pickup,0
account review fraud verify ssn mother’s maiden name recent transactions,1
irs owe back taxes must pay immediately gift card avoid arrest,1
hi amy’s phone left notebook study hall—should bring school tomorrow,0
good morning you’re owed tax refund share bank routing account number deposit funds direct deposit required speed,1
hello john bank weve noticed suspicious activity account could please confirm account number password secure funds,1
i’m home security upgrades get free camera—just pay installation card today policy requires payment advance,1
afternoon it’s jamie waterford cleaners curtains ready we’ll open 7,0
donate children’s charity we’ll match contribution—just give card number,1
dentist’s office insurance provider declined payment please confirm card info settlement could lead late fees—settle reimbursed,1
good morning mr brown angela clean shine wanted confirm house cleaning friday 9,0
hi mike local theater there’s time change play’s rehearsal tomorrow it’s 3 instead 2,0
i’m calling phone company sim card needs update send code receive text continue using service yes it’s automatic,1
must update password site keep account,1
good evening carol alumni office we’re hosting reunion dinner next month would like rsvp,0
hello matt superior plumbers we’ve scheduled appointment tuesday 11,0
you’ve exposed security breach facebook click link protect profile yes authorized page profile protection,1
hey jordan climbing gym membership renewal due next week yes log account front desk next time visit,0
hi it’s carl city fitness there’s special bootcamp class weekend interested 10 saturday,0
hi lisa it’s jane work available quick call discuss project,0
hi i’m city utilities department conducting maintenance work area monday water unavailable 11 1 pm recommend storing water ahead time drinking cooking,0
i’m department motor vehicles renew license phone,1
win free ipad text address credit card details,1
hello mr brenner ups calling package delivery someone home tomorrow 9 12,0
hi josh credit union financial need updated proof income application,0
hi it’s jeff mountain movers we’re confirming moving estimate appointment monday 9,0
redeem free concert tickets—just provide bank details confirmation,1
lawyer noticed issues mortgage pay us resolve,1
hey it’s cousin sam send address tonight’s dinner,0
hi wendy art supply store special order watercolor paper arrived we’ll waiting counter,0
cable company service interruption pending unless pay it’s urgent,1
hello sara perfect paws grooming i’m confirming fluffy’s grooming appointment tomorrow 11 great see tomorrow,0
phone found crime scene verify id face charges resolve fast giving id,1
good morning i’m calling post office package requiring signature,0
hi tom moving company we’re checking size truck you’ll need move next week great we’ll reserve,0
good morning mrs rivera olive sophia’s flowers delivered bouquet office,0
we’re investigating false charges account validate full details refund,1
you’ve free gas card send billing address pay 2 activate yes immediately payment processed,1
hi ms cooper melissa modern tailors alterations completed,0
you’ve selected survey cash prize send reward please provide paypal address,1
congratulations qualify lower interest rate credit card it’s promotional offer confirm card number we’ll lower rate,1
paypal account limited please log via link sent restore access suspicious activity use secure link verify information,1
unpaid taxes police coming unless pay immediately buy gift cards give codes,1
we’re offering exclusive investment opportunities fast returns crypto mining invest 500 today double week risk,1
shop online safely sharing card’s full details verified checkout,1
hello investigation found records security breach download “cleaner” remove threats,1
kindly update health records us online provide ssn birth date,1
hello katie passport ready collection post office,0
hello microsoft security computer infected malware need download support tool immediately visit website i’ll send follow instructions—ill guide,1
qualified exclusive club membership verify payment,1
hi optician new glasses ready picked,0
medical alert company calling adult child ordered device confirm address pay shipping asked named,1
hi lily afterschool program making sure you’ll picking olivia 5 today,0
hello i’m calling dry cleaners yes pick time today,0
i’m security expert pay fix vulnerabilities found site i’ll leak info,1
represent facebook’s lottery department unlock prize pay award fee,1
you’re entitled compensation recent outage verify info claim,1
hey sarah main library reserved dvd ready pickup saturday we’ll hold,0
good day you’ve 1000 shopping spree need credit card details process shipping,1
selected free mobile upgrade verify account entering credentials,1
online shopping payment failed complete purchase confirm card details platform unable share item info privacy,1
ebay account review confirm details avoid suspension,1
granddaughter accident send money hospital expenses we’re authorized give details,1
hi brian penny quick ship we’re confirming delivery date tomorrow,0
hello discovery museum tomorrow’s children’s workshop full wed love put waitlist,0
hi ryan greentech part ordered arrived,0
good day i’m calling bank we’ve detected suspicious activity account please verify account number password secure funds,1
hello derek rapidphoto lab prints ready pickup 5 today,0
you’ve approved home loan rockbottom rates let’s get financial details selected based info share data,1
immigration office urgent issue status confirm case number bank info,1
hi school nurse yes calling inform son wasn’t feeling well lunch he’s alright,0
hi jessica paws pet sitters we’re looking forward watching luna next week,0
left review website participate survey confirming ssn chance 500 survey entry confirmed,1
good afternoon mark northside pharmacy one prescriptions due refill—would like us process correct i’ll ready tomorrow,0
records show haven’t updated voter registration give details avoid removed states change requirements handle updates,1
email deactivated inactivity—log according records,1
hi i’m david post office forwarded mail arrived ready collection,0
you’ve sued payment required avoid court date cannot disclose payment resolve instantly,1
we’re giving free health insurance quotes provide personal details custom offer,1
good afternoon sandy city library i’m calling let know library card expire want renew phone,0
offering scholarship students provide details enroll,1
hello kevin window company we’ll arriving begin installation 8 tomorrow,0
student loan officer forgiveness possible verify account,1
netflix suspended unless update payment details,1
police department unpaid fines pay avoid arrest,1
legal processing you’re named court case settle reduced fee confidential confirm identity,1
grandchild trouble needs bail money soon wire funds sorry discuss upon payment privacy,1
amazon order cannot delivered confirm address card package returned,1
hello alex happy trails bike ready pickup tuneup complete we’ll waiting,0
hi techpro computer repair finished ready pickup,0
good morning karen bank new debit card ready collection,0
hey sarah it’s lucas neighborhood watch wanted let know there’s meeting thursday 7pm you’d like join community center near pool there’ll snacks,0
hello it’s julia piano teacher reminder lesson tomorrow 5pm,0
child accident need money treatment,1
lost pet get back deposit finders fee account,1
hi marcus blue lake bank small credit account wanted clarify transfer last week posted late,0
good afternoon neal northside florist i’m calling confirm delivery details order tomorrow driver arrive noon,0
hello it’s jamie campus bookstore book ordered arrived perfect see soon,0
ewallet blocked reactivate verifying date birth address,1
tax return reviewed you’re due extra refund provide bank details deposit yes adjustment info funds available 24 hours,1
hello amazon package hold due incorrect payment provide details release,1
raj gourmet grocery curbside order packed ready,0
hi calling see you’re free lunch tomorrow sorry it’s lisa office new cafe main,0
hello records show membership expires soon would like renew,0
hello mr dawson neighbor carrie wanted let know found cat backyard,0
good evening sushi platter ordered arrive door 10 minutes,0
good morning randy car dealership reminder service appointment saturday 2pm,0
hello it’s neighbor emma package name came door mistake problem,0
streaming service ending confirm payment details extension extension granted,1
hello alex main street auto finished inspection car nothing major recommend replacing rear brake pads soon,0
hello you’re winner allinclusive cruise confirm sense security giving card information chosen nationwide directory,1
hey it’s ben quick question—are still help garage sale weekend,0
favorite charity needs urgent help share credit card donate we’re fundraising directly,1
hi mrs murphy jonathan city bus service we’re conducting customer survey experience,0
owe money digital movies purchased online pay debt avoid court action,1
urgent apple account compromised it’s file apple account need confirm apple id password,1
karen tennis club tomorrow’s lesson moved 10 due rain,0
amazon support theres problem recent order confirm login email assist need confirm order process refund,1
